orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label
39.9753375,6.088,0.263,-0.263,9160.0,2.71618,-2.71618,14.1085,0.697099,-0.697099,578.0,5989.0,122.6,-122.6,1.45,0.07,-0.07,0
0.580725004,2.071,0.119,-0.119,105.0,7.1,-7.1,0.85,0.19,-0.08,1939.0,5471.0,164.0,-147.0,0.841,0.187,-0.08,0
1.928420823,3.8253,0.0098,-0.0098,191000.0,530.0,-530.0,79.4,24.1,-14.9,1882.0,6615.0,185.0,-254.0,1.326,0.402,-0.248,0
18.2616878,3.434,0.968,-0.968,971.0,55.936,-55.936,2.85973,0.178756,-0.178756,767.0,5674.0,123.907,-123.907,0.94,0.05,-0.05,1
53.5292702,5.668,0.122,-0.122,1090.0,35.7,-35.7,2.28,0.15,-0.08,348.0,4736.0,94.0,-94.0,0.708,0.046,-0.025,1
2.3540172,2.36,0.211,-0.211,6660.0,5.05864,-5.05864,14.4919,0.839009,-0.839009,1548.0,6114.0,126.1,-126.1,1.74,0.09,-0.09,0
6.73968289,4.183,0.192,-0.192,142.0,10.7,-10.7,1.48,0.23,-0.26,1011.0,5511.0,82.0,-71.0,1.176,0.183,-0.203,1
3.2828024,3.2532,0.0925,-0.0925,143.0,6.3,-6.3,1.79,0.28,-0.42,1467.0,5640.0,85.0,-77.0,1.515,0.236,-0.353,1
13.76710058,2.9105,0.0555,-0.0555,685.0,17.8,-17.8,2.24,0.13,-0.1,595.0,5001.0,99.0,-151.4,0.76,0.046,-0.034,1
1.4971447,2.4024159,0.0149419,-0.0149419,16266.2491958,71.29483,-71.29483,16.2528494,0.7567245,-0.7567245,1828.8199186,6081.0,137.7,-137.7,1.2431901,0.0575628,-0.0575628,1
20.0708757,6.354,0.506,-0.506,406.0,35.4,-35.4,3.2,0.54,-0.66,826.0,5902.0,70.0,-79.0,1.513,0.256,-0.313,1
8.4071591,5.002,0.226,-0.226,0.0533,0.00225152,-0.00225152,10.1248,0.57,-0.43,910.0,4642.6,29.9,-29.9,4.71,0.169,-0.088,1
9.84824649,5.7471,0.0849,-0.0849,437.0,17.8,-17.8,2.68,0.45,-0.45,947.0,5814.0,78.0,-78.0,1.248,0.209,-0.209,1
0.532087933,3.45028,0.00615,-0.00615,510000.0,763.0,-763.0,74.83,0.0,0.0,2247.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
8.4134856,3.5568334,0.0318934,-0.0318934,17479.6053306,107.768585,-107.768585,20.5106959,5.1767187,-5.1767187,857.7314308,5786.0,132.9,-132.9,0.926261,0.045789,-0.045789,0
472.6038,12.15,1.4,-1.4,672.0,101.0,-101.0,2.28,0.51,-0.18,218.0,5764.0,156.0,-156.0,0.863,0.194,-0.069,0
7.81751,5.184,0.144,-0.192,0.0392,0.0013,-0.0014,3.08,0.39,-0.41,1008.0,5762.0,152.0,-151.4,1.492,0.175,-0.025,1
3.479508244,3.9097,0.026,-0.026,3000.0,18.2,-18.2,444.46,73.7,-101.0,3167.0,4630.0,55.0,-62.0,12.623,2.094,-2.879,0
7.4903271,5.800713,0.4518768,-0.4518768,225.5988767,20.958628,-20.958628,2.5277726,0.7809674,-0.7809674,1221.8268955,6111.67,119.142,-119.142,1.61211,0.0704171,-0.0704171,1
9.1720535,7.169,1.432,-1.432,0.058,0.00029845,-0.00029845,9.02881,0.57,-0.43,1152.0,4933.0,122.0,-122.0,3.79,0.169,-0.088,1
30.69537638,5.6634,0.0346,-0.0346,19900.0,240.0,-240.0,19.39,6.37,-2.74,662.0,6185.0,173.0,-260.0,1.192,0.392,-0.168,0
12.28351275,3.634,0.212,-0.212,598.0,31.3,-31.3,74.76,15.1,-28.0,1342.0,6171.0,185.0,-185.0,2.759,0.557,-1.035,0
9.3281912,3.991,0.249,-0.249,45.2,3.8,-3.8,0.59,0.09,-0.03,788.0,5525.0,74.0,-82.0,0.888,0.138,-0.046,1
0.970085646,1.129,0.181,-0.181,153.0,21.3,-21.3,18.65,2.23,-6.69,5119.0,4555.0,54.0,-68.0,15.63,1.868,-5.604,0
2.845739012,11.9327,0.0314,-0.0314,24400.0,59.0,-59.0,44.7,14.0,-4.66,1294.0,5982.0,189.0,-210.0,0.96,0.3,-0.1,0
100.4013273,9.7436,0.0125,-0.0125,53800.0,49.7,-49.7,26.0,7.61,-4.68,420.0,5903.0,184.0,-205.0,1.1,0.322,-0.198,0
368.5224,36.29,2.2,-2.2,1330.0,71.1,-71.1,26.7,8.0,-3.43,260.0,6063.0,191.0,-233.0,0.941,0.282,-0.121,0
1.7609276,5.189,0.211,-0.211,57.3,2.6,-2.6,1.53,0.53,-0.27,2860.0,8784.0,246.0,-422.0,1.967,0.692,-0.346,0
0.94773253,1.7645,0.0256,-0.0256,11300.0,133.0,-133.0,45.58,11.4,-12.6,2321.0,6302.0,170.0,-170.0,1.269,0.317,-0.352,0
1.7578288,3.218,0.39,-0.39,2116.0,619.888,-619.888,13.9433,1.9048,-1.9048,3660.0,6640.0,178.4,-178.4,2.59,0.11,-0.11,0
472.2265706,4.8732,0.0104,-0.0104,156000.0,304.0,-304.0,48.18,13.7,-4.3,217.0,5763.0,155.0,-172.0,0.842,0.239,-0.075,0
5.859935955,4.0185,0.0168,-0.0168,323.0,1.9,-1.9,2.56,0.1,-0.15,1246.0,6181.0,68.0,-86.0,1.424,0.056,-0.085,1
11.9613085,4.6414,0.00238,-0.00238,311000.0,110.0,-110.0,51.58,9.86,-4.2,696.0,5564.0,150.0,-167.0,0.785,0.15,-0.064,0
8.7960328,2.48,0.198,-0.198,23090.0,21.2797,-21.2797,9.14959,0.40797,-0.40797,475.0,3695.0,157.0,-157.0,0.59,0.02,-0.02,1
119.3355264,6.863,1.522,-1.522,2400.0,3.76642,-3.76642,5.11487,0.335164,-0.335164,389.0,5516.0,130.7,-130.7,0.94,0.05,-0.05,1
475.91706,22.86,2.6,-2.6,967.0,88.0,-88.0,28.22,3.96,-3.96,221.0,5334.0,80.0,-80.0,1.004,0.141,-0.141,0
8.98826122,4.96,0.209,-0.209,161.0,12.6,-12.6,1.39,0.43,-0.14,864.0,5984.0,188.0,-188.0,0.906,0.279,-0.093,1
6.340315,4.249306,0.056679,-0.056679,25410.703288,265.38632,-265.38632,20.517917,20.518948,-20.518948,1141.1166259,6083.0,192.0,-192.0,1.2666,1.2666,-1.2666,0
15.06649153,6.2852,0.0103,-0.0103,106000.0,142.0,-142.0,88.56,14.6,-21.9,932.0,5751.0,77.0,-77.0,1.626,0.268,-0.402,0
21.30181863,3.8763,0.0856,-0.0856,87.3,2.9,-2.9,0.72,0.03,-0.03,564.0,5437.0,73.0,-81.0,0.781,0.034,-0.031,1
2.685223546,4.0632,0.0228,-0.0228,5490.0,27.6,-27.6,28.98,5.52,-1.98,1111.0,5552.0,180.0,-163.0,0.719,0.137,-0.049,0
2.022658,3.343,0.603,-0.603,136.0,11.8,-11.8,1.15,0.35,-0.12,1482.0,6091.0,189.0,-232.0,0.967,0.3,-0.1,0
0.73095491,2.206,0.459,-0.459,29.6,5.0,-5.0,0.88,0.17,-0.14,2711.0,6454.0,77.0,-83.0,1.587,0.308,-0.252,0
365.61087,16.102,0.849,-0.849,1120.0,100.0,-100.0,4.42,1.39,-0.6,273.0,6060.0,191.0,-212.0,1.068,0.337,-0.144,0
78.4286313,3.7368,0.0373,-0.0373,83300.0,793.0,-793.0,85.77,0.0,0.0,425.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
15.86624787,4.25,0.0941,-0.0941,77.3,2.9,-2.9,1.31,0.06,-0.05,879.0,6099.0,79.0,-85.0,1.308,0.054,-0.054,1
8.12999858,2.1492,0.0697,-0.0697,148.0,6.6,-6.6,2.04,0.31,-0.46,1041.0,5611.0,114.0,-91.0,1.4,0.211,-0.316,1
33.8542586,12.689,0.721,-0.721,253.0,24.5,-24.5,15.96,1.06,-1.06,1326.0,4553.0,97.0,-97.0,10.472,0.696,-0.696,0
14.49645186,4.016,0.305,-0.305,648.0,26.7,-26.7,3.01,0.24,-0.3,613.0,5015.0,149.0,-149.0,0.826,0.066,-0.083,1
0.66062715,4.56,1.1,-1.1,249.0,43.1,-43.1,26.13,8.48,-2.82,2327.0,6322.0,169.0,-206.0,1.075,0.349,-0.116,0
0.526887517,0.8971,0.0748,-0.0748,120.0,8.4,-8.4,0.58,0.03,-0.05,1238.0,3945.0,70.0,-78.0,0.519,0.028,-0.042,0
0.566805268,3.721,0.874,-0.874,35.7,5.5,-5.5,0.65,0.22,-0.07,2492.0,6403.0,153.0,-211.0,1.086,0.354,-0.118,0
313.19875,8.603,0.69,-0.69,721.0,100.0,-100.0,1.95,0.28,-0.16,216.0,5254.0,158.0,-142.0,0.73,0.103,-0.06,0
1.6212474,3.262,0.477,-0.477,1100.0,3.55088,-3.55088,10.3122,0.57,-0.43,1826.0,4949.0,122.0,-122.0,3.11,0.169,-0.088,0
527.68601,4.817,0.952,-0.952,602.0,124.0,-124.0,2.0,0.47,-0.19,203.0,5657.0,152.0,-169.0,0.824,0.194,-0.078,0
4.14789051,3.829,0.204,-0.204,138.0,9.9,-9.9,1.93,0.37,-0.3,1389.0,6150.0,79.0,-79.0,1.417,0.272,-0.223,1
2.032318856,1.1596,0.0625,-0.0625,288.0,18.4,-18.4,1.12,0.08,-0.03,1011.0,4670.0,93.0,-93.0,0.682,0.048,-0.021,1
3.7779418,1.4759325,0.0951538,-0.0951538,3469.450739,430.44,-430.44,1.5659937,0.207439,-0.207439,394.3844097,3131.0,152.0,-151.4,0.215535,0.0065582,-0.0065582,1
118.3786735,9.5574,0.0656,-0.0656,1080.0,13.0,-13.0,3.4,0.22,-0.22,376.0,5657.0,113.0,-101.0,1.046,0.068,-0.068,1
14.00640392,4.6919,0.0396,-0.0396,716.0,7.6,-7.6,3.11,0.45,-0.41,807.0,5788.0,116.0,-116.0,1.124,0.164,-0.148,1
1.906633332,3.0825,0.0804,-0.0804,268.0,5.8,-5.8,2.72,0.45,-0.18,1847.0,6736.0,70.0,-101.0,1.243,0.206,-0.083,0
6.62761199,6.15281,0.00132,-0.00132,227000.0,29.2,-29.2,82.03,25.2,-16.8,1204.0,6316.0,158.0,-189.0,1.333,0.409,-0.273,0
10.8772748,2.6829533,0.2189667,-0.2189667,1827.2189379,63.796677,-63.796677,2.309613,0.4104949,-0.4104949,433.1214112,3992.0,170.0,-170.0,0.532439,0.0157936,-0.0157936,1
8.467706136,4.05376,0.00499,-0.00499,77300.0,75.4,-75.4,43.98,12.9,-4.33,844.0,5873.0,146.0,-161.0,0.843,0.248,-0.083,0
15.48043,4.2,0.13,-0.132,0.037,20.8,-20.8,2.32,0.2,-0.17,795.0,6059.0,62.0,-76.0,1.13,0.03,-0.02,1
432.074696,4.763,0.468,-0.468,1090.0,151.0,-151.0,2.39,0.51,-0.19,193.0,5183.0,206.0,-164.0,0.739,0.158,-0.057,0
20.88212542,8.03365,0.0028,-0.0028,233000.0,76.5,-76.5,66.27,21.6,-7.17,737.0,6335.0,197.0,-241.0,1.072,0.349,-0.116,0
0.822314545,3.3374,0.13,-0.132,32.7,20.8,-20.8,0.54,0.15,-0.09,1922.0,5709.0,154.0,-154.0,0.938,0.253,-0.156,0
20.8822079,4.556,0.913,-0.913,1110.0,182.0,-182.0,3.63,0.0,0.0,661.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
3.9043425,3.831,0.0271,-0.0271,16200.0,62.1,-62.1,12.28,3.56,-1.19,1104.0,5810.0,157.0,-175.0,0.898,0.26,-0.087,0
1.23521458,0.918,0.94,-0.94,89.5,22.6,-22.6,0.93,0.25,-0.09,1713.0,5999.0,180.0,-198.0,0.959,0.255,-0.102,0
1.0014437,1.28,0.385,-0.385,416.0,795.546,-795.546,4.71785,1.44458,-1.44458,3627.0,6380.0,80.0,-80.0,1.18,0.05,-0.05,0
0.6646521,1.272,0.124,-0.124,7197.0,476.733,-476.733,9.44803,0.57,-0.43,2159.0,6256.0,122.0,-122.0,0.97,0.169,-0.088,0
0.93479255,4.5838,0.0931,-0.0931,248.0,3.9,-3.9,24.75,6.58,-5.38,2040.0,6018.0,179.0,-179.0,1.053,0.28,-0.229,0
19.7352868,5.097,0.328,-0.328,319.0,21.9,-21.9,49.24,16.5,-5.46,743.0,6329.0,169.0,-207.0,1.045,0.349,-0.116,0
8.4805019,8.345,0.515,-0.515,165.0,17.6,-17.6,1.26,0.18,-0.13,781.0,5555.0,181.0,-165.0,0.737,0.106,-0.077,0
4.8854844,5.2333985,0.0987853,-0.0987853,7009.1394983,114.74143,-114.74143,18.1759557,1.1472291,-1.1472291,1576.376555,5974.0,149.111,-149.111,2.0812199,0.126088,-0.126088,1
4.01798053813,1.1195616,0.3302883,-0.3302883,0.28089118,0.02782865,-0.02782865,1.1017624,0.3346851,-0.3346851,374.41,3166.0,157.0,-157.0,0.194357,0.005889,-0.005889,1
1.575631524,2.59202,0.00892,-0.00892,25600.0,68.2,-68.2,28.66,7.98,-2.67,1577.0,6202.0,187.0,-206.0,0.858,0.239,-0.08,0
27.08239734,5.0119,0.1,-0.1,423.0,11.2,-11.2,3.25,0.52,-0.64,703.0,5857.0,105.0,-117.0,1.305,0.209,-0.256,1
34.25951418,4.7743,0.0553,-0.0553,1070.0,16.8,-16.8,2.41,0.46,-0.19,468.0,5409.0,162.0,-146.0,0.746,0.145,-0.058,1
7.10695741,5.1462,0.0519,-0.0519,131.0,4.1,-4.1,1.72,0.11,-0.07,1157.0,5761.0,86.0,-69.0,1.518,0.092,-0.061,1
33.878639,6.194,0.134,-0.134,700.0,28.4,-28.4,3.52,0.49,-0.5,564.0,5533.0,74.0,-74.0,1.072,0.15,-0.15,1
4.52342256,2.531,0.167,-0.167,219.0,16.4,-16.4,1.7,0.51,-0.2,1195.0,6211.0,196.0,-261.0,1.058,0.318,-0.127,0
10.1466193,5.519,0.291,-0.291,8161.0,146.649,-146.649,11.2199,0.571708,-0.571708,1063.0,5660.0,132.0,-132.0,1.22,0.06,-0.06,1
3.9401791,1.991,0.148,-0.148,13317.0,5183.76,-5183.76,25.3897,2.96422,-2.96422,1600.0,7170.0,213.8,-213.8,1.51,0.05,-0.05,0
1.41975831,1.429,0.239,-0.239,60.9,8.8,-8.8,0.85,0.13,-0.08,1700.0,5925.0,107.0,-119.0,1.035,0.157,-0.105,1
1.1578392,1.363,0.333,-0.333,9660.0,23.8474,-23.8474,11.2362,0.57,-0.43,1973.0,6409.0,122.0,-122.0,1.18,0.169,-0.088,0
11.70219638,2.6658,0.084,-0.084,640.0,18.9,-18.9,16.15,3.82,-1.18,719.0,5758.0,155.0,-155.0,0.762,0.18,-0.056,0
1.626630225,2.1145,0.0285,-0.0285,1620.0,19.0,-19.0,32.43,9.0,-4.83,1547.0,5735.0,155.0,-172.0,0.973,0.27,-0.145,0
5.2438269,8.235,0.998,-0.998,129.0,14.2,-14.2,0.76,0.05,-0.07,743.0,4634.0,125.0,-139.0,0.689,0.05,-0.061,0
58.0337426,5.584,0.107,-0.107,807.0,24.2,-24.2,3.21,0.5,-0.56,486.0,5467.0,82.0,-73.0,1.152,0.18,-0.2,1
24.3282251,6.158,0.242,-0.242,1120.0,50.2,-50.2,294.02,46.0,-24.9,520.0,5286.0,159.0,-159.0,0.78,0.122,-0.066,0
1.6471574,1.033,0.432,-0.432,3880.0,167.999,-167.999,6.06894,1.10307,-1.10307,1215.0,5027.0,122.4,-122.4,0.73,0.05,-0.05,0
115.28415,11.39,7.6,-7.6,415.0,41.3,-41.3,2.05,0.0,0.0,374.0,5780.0,152.0,-151.4,1.0,0.169,-0.088,0
0.691561191,5.23,0.686,-0.686,1900.0,147.0,-147.0,5.91,0.62,-0.43,1460.0,4892.0,204.0,-171.0,0.586,0.062,-0.042,0
1.152216965,2.2245,0.0755,-0.0755,12100.0,167.0,-167.0,187.73,50.9,-50.9,5283.0,5560.0,268.0,-1005.0,15.113,4.094,-4.094,0
0.93374073,4.296,0.649,-0.649,148.0,15.7,-15.7,0.84,0.06,-0.08,1371.0,4753.0,170.0,-170.0,0.717,0.057,-0.063,0
69.72646639,3.7177,0.0108,-0.0108,4490.0,17.4,-17.4,11.65,2.12,-2.12,613.0,6430.0,77.0,-83.0,1.731,0.315,-0.315,1
360.33012,15.16,1.6,-1.6,1020.0,109.0,-109.0,2.34,0.34,-0.17,200.0,5054.0,160.0,-136.0,0.74,0.106,-0.055,0
1.50650036,2.762,0.285,-0.285,45.4,3.7,-3.7,0.81,0.25,-0.14,1809.0,6201.0,175.0,-197.0,1.126,0.353,-0.19,0
2.18052771326,2.969175,0.040721,-0.040721,1.63401353,0.04268956,-0.04268956,16.80885305,0.88213754,-0.88213754,1654.4,6599.0,200.0,-200.0,1.27146,0.063558,-0.063558,1
4.7947749,4.799,0.056,-0.056,6864.0,61.2265,-61.2265,18.3428,0.821281,-0.821281,1574.0,6333.0,152.2,-152.2,2.18,0.1,-0.1,1
45.15535633,5.7845,0.0216,-0.0216,6210.0,24.7,-24.7,7.65,2.36,-0.79,523.0,6046.0,162.0,-198.0,0.972,0.3,-0.1,1
5.36652724,8.367,0.188,-0.188,3120.0,69.7,-69.7,7.97,2.36,-0.79,982.0,5858.0,174.0,-209.0,0.849,0.251,-0.084,0
4.73363,3.6288,0.084,-0.1152,0.0973,0.0017,-0.0018,5.81,0.36,-0.71,1008.0,5762.0,152.0,-151.4,1.797,0.055,-0.068,1
5.877122413,3.7369,0.0126,-0.0126,15600.0,66.2,-66.2,45.95,13.6,-10.2,1061.0,5778.0,155.0,-155.0,1.043,0.309,-0.231,0
59.9809868,7.588,0.169,-0.169,282.0,11.7,-11.7,2.81,0.51,-0.52,568.0,6103.0,122.0,-134.0,1.383,0.252,-0.252,1
2.384052875,3.0918,0.0817,-0.0817,1270.0,29.9,-29.9,17.06,1.32,-1.6,1010.0,4794.0,130.0,-144.0,0.701,0.054,-0.066,0
4.83266,2.308,0.404,-0.404,830.0,1.86781,-1.86781,4.9031,0.375862,-0.375862,993.0,5485.4,120.4,-120.4,1.83,0.1,-0.1,0
2.090218,3.329,0.585,-0.585,8180.0,14.1244,-14.1244,19.2766,1.05728,-1.05728,2186.0,6328.0,100.7,-100.7,2.08,0.07,-0.07,0
5.00749378,2.898,0.267,-0.267,56.6,4.8,-4.8,1.68,0.6,-0.16,1499.0,5242.0,131.0,-105.0,2.243,0.811,-0.216,0
2.936587946,1.8952,0.0773,-0.0773,280.0,15.6,-15.6,1.77,0.41,-0.28,1190.0,5455.0,162.0,-162.0,0.909,0.213,-0.142,1
10.12805158,3.517,0.0735,-0.0735,477.0,14.3,-14.3,1.95,0.24,-0.11,767.0,5676.0,76.0,-84.0,0.82,0.102,-0.044,1
25.19830439,5.1942,0.00394,-0.00394,73800.0,52.3,-52.3,46.14,14.2,-4.7,604.0,5955.0,187.0,-208.0,0.883,0.271,-0.09,0
1.8555745,2.3121742,0.1818484,-0.1818484,10888.0377261,533.8932,-533.8932,14.8951809,1.1898398,-1.1898398,1721.8944712,5651.75,122.545,-122.545,1.40959,0.169,-0.088,1
0.76647343,2.46345,0.00514,-0.00514,200000.0,240.0,-240.0,42.33,6.5,-3.52,1628.0,5297.0,186.0,-186.0,0.722,0.111,-0.06,0
0.502454299,2.31547,0.0021,-0.0021,37500.0,16.5,-16.5,43.95,13.2,-4.39,2336.0,6134.0,166.0,-184.0,0.901,0.27,-0.09,0
0.855763492,3.64361,0.00886,-0.00886,132000.0,236.0,-236.0,72.82,23.6,-11.8,2464.0,6679.0,160.0,-220.0,1.326,0.429,-0.214,0
2.25353739,5.74622,0.00861,-0.00861,183000.0,225.0,-225.0,96.65,28.3,-25.8,2056.0,6951.0,192.0,-288.0,1.662,0.487,-0.443,0
25.8474958,5.985,0.148,-0.148,537.0,21.4,-21.4,2.4,0.75,-0.25,672.0,6297.0,169.0,-225.0,1.031,0.32,-0.107,1
1.87885327,3.302,0.323,-0.323,121.0,12.6,-12.6,0.97,0.29,-0.09,1406.0,5851.0,139.0,-157.0,0.863,0.251,-0.084,0
3.118536,2.043274,0.024721,-0.024721,12242.731322,140.4948,-140.4948,11.857124,0.105384,-0.105384,1194.9859664,5700.0,152.0,-151.4,0.95,0.169,-0.088,1
49.6220669,7.222,0.264,-0.264,506.0,11.6,-11.6,3.33,0.55,-0.34,546.0,5938.0,71.0,-83.0,1.184,0.193,-0.123,1
4.62334491,3.0189,0.0819,-0.0819,62.0,2.7,-2.7,0.77,0.12,-0.05,1050.0,5678.0,102.0,-124.0,0.97,0.15,-0.053,1
19.5489666,1.78,0.181,-0.181,524.0,49.7,-49.7,1.89,0.35,-0.15,579.0,5549.0,163.0,-163.0,0.732,0.137,-0.059,1
38.47674409,5.10744,0.00112,-0.00112,173000.0,57.8,-57.8,33.8,4.36,-3.94,463.0,5294.0,159.0,-143.0,0.79,0.102,-0.092,0
9.75192101,4.793,0.181,-0.181,418.0,16.2,-16.2,2.76,0.43,-0.24,870.0,5775.0,78.0,-78.0,1.053,0.161,-0.094,1
1.429439352,2.424,0.0112,-0.0112,3370.0,13.4,-13.4,54.36,15.2,-11.0,2079.0,6491.0,146.0,-194.0,1.371,0.382,-0.278,0
0.974479091,1.866,0.124,-0.124,221.0,11.5,-11.5,1.19,0.11,-0.13,1513.0,5043.0,168.0,-152.0,0.819,0.077,-0.094,0
7.31898,3.771,0.886,-0.886,3809.3,10.2,-10.2,8.79673,0.51237,-0.51237,1296.0,5926.0,79.5,-79.5,1.3,0.03,-0.03,0
4.39451798,2.9527,0.0352,-0.0352,224000.0,1260.0,-1260.0,65.76,7.62,-14.2,554.0,3695.0,114.0,-152.0,0.483,0.056,-0.104,0
2.87162,2.376,0.144,-0.192,0.039,0.002,-0.0021,1.9,0.16,-0.4,1008.0,5762.0,152.0,-151.4,0.919,0.035,-0.074,1
23.83680888,6.02854,0.00455,-0.00455,29700.0,15.5,-15.5,59.31,15.0,-27.8,919.0,6095.0,213.0,-213.0,1.94,0.49,-0.909,0
0.93374232,6.552,0.218,-0.218,351.0,8.8,-8.8,18.29,3.99,-1.59,1638.0,5553.0,149.0,-166.0,0.806,0.176,-0.07,0
5.1348689,48.69,4.2,-4.2,116.0,4.8,-4.8,16.17,5.09,-3.14,1040.0,5515.0,166.0,-149.0,1.001,0.315,-0.194,0
3.6188769,4.3583808,0.219546,-0.219546,12658.2718767,695.82697,-695.82697,16.6459863,0.8678985,-0.8678985,1443.9217332,5871.0,122.0,-122.0,1.46198,0.169,-0.088,1
25.30291816,4.4903,0.0412,-0.0412,2110.0,19.5,-19.5,3.95,0.22,-0.37,535.0,5121.0,84.0,-76.0,0.888,0.049,-0.084,1
0.58675746,1.508,0.155,-0.155,144.0,10.1,-10.1,19.91,5.01,-2.14,2157.0,5942.0,160.0,-196.0,0.938,0.236,-0.101,0
172.178768,1.19,0.309,-0.309,501.0,117.0,-117.0,2.29,1.01,-0.22,349.0,6208.0,156.0,-202.0,1.009,0.445,-0.094,0
17.42393582,4.929,0.144,-0.144,771.0,24.9,-24.9,3.29,1.04,-0.41,722.0,6018.0,189.0,-231.0,0.969,0.306,-0.122,1
0.759763198,3.083,0.121,-0.121,203.0,8.1,-8.1,1.2,0.24,-0.1,1752.0,5520.0,166.0,-182.0,0.818,0.164,-0.07,0
7.545922037,4.0329,0.13,-0.132,22.2,20.8,-20.8,0.68,0.11,-0.13,1084.0,5788.0,115.0,-115.0,1.376,0.232,-0.258,1
24.2833782,5.132,0.121,-0.121,2844.0,37.9357,-37.9357,5.21152,0.25711,-0.25711,654.0,5675.0,125.8,-125.8,0.98,0.05,-0.05,1
18.0541469,4.587,0.171,-0.171,283.0,16.2,-16.2,1.51,0.18,-0.09,635.0,5505.0,74.0,-82.0,0.909,0.113,-0.052,1
0.603351522,0.8358,0.0839,-0.0839,164.0,12.0,-12.0,3.91,0.6,-1.48,3730.0,6240.0,190.0,-152.0,2.948,0.447,-1.119,0
33.93754213,11.1677,0.023,-0.023,33000.0,38.7,-38.7,138.25,47.5,-19.1,618.0,6220.0,194.0,-259.0,1.066,0.366,-0.147,0
6.91986988,3.4253,0.0864,-0.0864,170.0,7.4,-7.4,1.39,0.38,-0.2,961.0,5815.0,157.0,-174.0,0.954,0.261,-0.14,1
28.7796446,8.349,0.126,-0.126,253.0,7.4,-7.4,1.95,0.32,-0.12,619.0,6000.0,106.0,-142.0,1.044,0.173,-0.062,1
0.705891195,5.281,0.298,-0.298,15.0,6.2,-6.2,1.0,0.34,-0.34,4884.0,10346.0,286.0,-464.0,2.449,0.838,-0.838,0
7.448375935,4.23892,0.00235,-0.00235,153000.0,97.0,-97.0,34.37,2.02,-2.03,871.0,5636.0,101.0,-112.0,0.867,0.051,-0.051,0
90.08255562,19.7301,0.00869,-0.00869,43300.0,14.5,-14.5,49.2,9.2,-17.1,666.0,6523.0,176.0,-176.0,2.343,0.438,-0.813,0
2.6158597,2.517,0.06,-0.06,13363.0,135.919,-135.919,13.1204,0.946292,-0.946292,1267.0,5267.0,152.7,-152.7,1.08,0.08,-0.08,1
0.689967868,1.1688,0.0539,-0.0539,123.0,5.3,-5.3,0.78,0.06,-0.02,1539.0,4872.0,97.0,-97.0,0.726,0.053,-0.022,1
5.42586901,2.5342,0.0836,-0.0836,259.0,10.8,-10.8,1.48,0.2,-0.08,973.0,5594.0,75.0,-83.0,0.934,0.127,-0.054,1
5.77721259,2.462,0.116,-0.116,134.0,8.5,-8.5,2.17,0.42,-0.43,1260.0,5416.0,130.0,-87.0,1.756,0.344,-0.344,1
1.52373073,1.4796,0.0342,-0.0342,365.0,13.1,-13.1,1.26,0.09,-0.12,818.0,3746.0,75.0,-83.0,0.51,0.033,-0.05,1
5.8423636,2.416,0.419,-0.419,2280.0,6.97953,-6.97953,18.7395,1.43879,-1.43879,1441.0,8648.0,158.4,-158.4,3.85,0.19,-0.19,0
22.67314568,6.6324,0.0145,-0.0145,65400.0,86.6,-86.6,30.92,8.9,-7.3,684.0,5619.0,152.0,-152.0,1.153,0.332,-0.272,0
175.13892,10.767,0.346,-0.346,635.0,37.9,-37.9,3.06,0.45,-0.59,346.0,5497.0,83.0,-74.0,1.241,0.181,-0.241,1
20.31047472,5.3357,0.0676,-0.0676,165.0,4.1,-4.1,2.41,0.18,-0.1,931.0,6065.0,91.0,-72.0,1.877,0.141,-0.071,1
4.4379727,4.7176624,0.0571719,-0.0571719,16222.5125043,178.68088,-178.68088,20.3565337,1.0926616,-1.0926616,1414.0444235,5967.0,137.8,-137.8,1.5696599,0.0825728,-0.0825728,1
1.5373643,1.7528779,0.0169767,-0.0169767,17828.6194882,122.01345,-122.01345,13.3084502,0.6212685,-0.6212685,1566.3579803,5959.0,152.0,-151.4,0.959588,0.0442739,-0.0442739,1
2.757794163,2.7644,0.0187,-0.0187,39000.0,218.0,-218.0,20.05,5.85,-1.96,1231.0,5747.0,170.0,-204.0,0.891,0.26,-0.087,0
1.42611,1.788,0.112,-0.112,1890.0,195.734,-195.734,9.21032,2.0725,-2.0725,2877.0,6404.0,125.9,-125.9,1.32,0.06,-0.06,0
0.876941133,1.296,0.198,-0.198,73.5,7.4,-7.4,0.85,0.25,-0.08,1938.0,6018.0,168.0,-210.0,0.975,0.285,-0.095,0
8.37159554,5.252,0.225,-0.225,98.0,6.2,-6.2,2.39,0.55,-0.68,1292.0,6426.0,175.0,-175.0,1.775,0.411,-0.503,1
1.141877248,4.33931,0.00301,-0.00301,309000.0,177.0,-177.0,88.62,25.8,-25.8,2184.0,6158.0,169.0,-188.0,1.368,0.398,-0.398,0
